Area_Name,Major_Text,Crime_Count
Hillingdon,Criminal Damage,94
Hillingdon,Criminal Damage,101
Hillingdon,Criminal Damage,102
Hillingdon,Criminal Damage,10
Hillingdon,Criminal Damage,20
Hillingdon,Criminal Damage,19
Hillingdon,Criminal Damage,18
Hillingdon,Criminal Damage,17
Hillingdon,Criminal Damage,26
Hillingdon,Criminal Damage,18
Hillingdon,Criminal Damage,12
Hillingdon,Criminal Damage,15
Hillingdon,Criminal Damage,16
Hillingdon,Criminal Damage,14
Hillingdon,Criminal Damage,9
Hillingdon,Criminal Damage,12
Hillingdon,Criminal Damage,10
Hillingdon,Criminal Damage,60
Hillingdon,Criminal Damage,9
Hillingdon,Criminal Damage,40
Hillingdon,Criminal Damage,8
Hillingdon,Criminal Damage,43
Hillingdon,Criminal Damage,3
Hillingdon,Criminal Damage,38
Hillingdon,Criminal Damage,7
Hillingdon,Criminal Damage,46
Hillingdon,Criminal Damage,9
Hillingdon,Criminal Damage,63
Hillingdon,Criminal Damage,13
Hillingdon,Criminal Damage,46
Hillingdon,Criminal Damage,16
Hillingdon,Criminal Damage,50
Hillingdon,Criminal Damage,13
Hillingdon,Criminal Damage,45
Hillingdon,Criminal Damage,9
Hillingdon,Criminal Damage,45
Hillingdon,Criminal Damage,6
Hillingdon,Criminal Damage,42
Hillingdon,Criminal Damage,6
Hillingdon,Criminal Damage,50
Hillingdon,Criminal Damage,10
Hillingdon,Criminal Damage,46
Hillingdon,Drugs,2
Hillingdon,Drugs,129
Hillingdon,Drugs,20
Hillingdon,Drugs,4
Hillingdon,Drugs,5
Hillingdon,Drugs,10
Hillingdon,Drugs,10
Hillingdon,Drugs,17
Hillingdon,Drugs,7
Hillingdon,Drugs,8
Hillingdon,Drugs,11
Hillingdon,Drugs,3
Hillingdon,Drugs,37
Hillingdon,Drugs,1
Hillingdon,Drugs,2
Hillingdon,Drugs,0
Hillingdon,Drugs,0
Hillingdon,Drugs,2
Hillingdon,Drugs,1
Hillingdon,Drugs,0
Hillingdon,Drugs,2
Hillingdon,Drugs,1
Hillingdon,Drugs,0
Hillingdon,Drugs,0
Hillingdon,Drugs,0
Hillingdon,Drugs,0
Hillingdon,Drugs,61
Hillingdon,Drugs,76
Hillingdon,Drugs,74
Hillingdon,Drugs,62
Hillingdon,Drugs,50
Hillingdon,Drugs,71
Hillingdon,Drugs,55
Hillingdon,Drugs,64
Hillingdon,Drugs,58
Hillingdon,Drugs,58
Hillingdon,Drugs,61
Hillingdon,Drugs,71
Hillingdon,Drugs,60
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,0
Hillingdon,Fraud and Forgery,1
Hillingdon,Fraud and Forgery,7
Hillingdon,Fraud and Forgery,1
Hillingdon,Fraud and Forgery,1
Hillingdon,Fraud and Forgery,6
Hillingdon,Fraud and Forgery,5
Hillingdon,Fraud and Forgery,3
Hillingdon,Fraud and Forgery,3
Hillingdon,Fraud and Forgery,3
Hillingdon,Fraud and Forgery,3
Hillingdon,Fraud and Forgery,2
Hillingdon,Fraud and Forgery,2
Hillingdon,Fraud and Forgery,5
Hillingdon,Other Notifiable,1
Hillingdon,Other Notifiable,1
Hillingdon,Other Notifiable,1
Hillingdon,Other Notifiable,1
Hillingdon,Other Notifiable,1
Hillingdon,Other Notifiable,0
Hillingdon,Other Notifiable,0
Hillingdon,Other Notifiable,0
Hillingdon,Other Notifiable,0
Hillingdon,Other Notifiable,0
Hillingdon,Other Notifiable,1
Hillingdon,Other Notifiable,1
Hillingdon,Other Notifiable,4
Hillingdon,Other Notifiable,33
Hillingdon,Other Notifiable,27
Hillingdon,Other Notifiable,32
Hillingdon,Other Notifiable,29
Hillingdon,Other Notifiable,50
Hillingdon,Other Notifiable,48
Hillingdon,Other Notifiable,52
Hillingdon,Other Notifiable,34
Hillingdon,Other Notifiable,41
Hillingdon,Other Notifiable,36
Hillingdon,Other Notifiable,35
Hillingdon,Other Notifiable,34
Hillingdon,Other Notifiable,35
Hillingdon,Robbery,4
Hillingdon,Robbery,1
Hillingdon,Robbery,2
Hillingdon,Robbery,3
Hillingdon,Robbery,0
Hillingdon,Robbery,5
Hillingdon,Robbery,1
Hillingdon,Robbery,2
Hillingdon,Robbery,5
Hillingdon,Robbery,4
Hillingdon,Robbery,4
Hillingdon,Robbery,1
Hillingdon,Robbery,4
Hillingdon,Robbery,27
Hillingdon,Robbery,28
Hillingdon,Robbery,29
Hillingdon,Robbery,32
Hillingdon,Robbery,28
Hillingdon,Robbery,15
Hillingdon,Robbery,24
Hillingdon,Robbery,47
Hillingdon,Robbery,22
Hillingdon,Robbery,54
Hillingdon,Robbery,46
Hillingdon,Robbery,47
Hillingdon,Robbery,26
Hillingdon,Sexual Offences,16
Hillingdon,Sexual Offences,18
Hillingdon,Sexual Offences,21
Hillingdon,Sexual Offences,27
Hillingdon,Sexual Offences,34
Hillingdon,Sexual Offences,28
Hillingdon,Sexual Offences,12
Hillingdon,Sexual Offences,31
Hillingdon,Sexual Offences,31
Hillingdon,Sexual Offences,32
Hillingdon,Sexual Offences,33
Hillingdon,Sexual Offences,28
Hillingdon,Sexual Offences,25
Hillingdon,Sexual Offences,11
Hillingdon,Sexual Offences,14
Hillingdon,Sexual Offences,10
Hillingdon,Sexual Offences,16
Hillingdon,Sexual Offences,11
Hillingdon,Sexual Offences,8
Hillingdon,Sexual Offences,14
Hillingdon,Sexual Offences,9
Hillingdon,Sexual Offences,9
Hillingdon,Sexual Offences,18
Hillingdon,Sexual Offences,14
Hillingdon,Sexual Offences,16
Hillingdon,Sexual Offences,7
Hillingdon,Theft,4
Hillingdon,Theft,2
Hillingdon,Theft,4
Hillingdon,Theft,2
Hillingdon,Theft,2
Hillingdon,Theft,4
Hillingdon,Theft,2
Hillingdon,Theft,2
Hillingdon,Theft,6
Hillingdon,Theft,3
Hillingdon,Theft,3
Hillingdon,Theft,1
Hillingdon,Theft,1
Hillingdon,Theft,39
Hillingdon,Theft,35
Hillingdon,Theft,26
Hillingdon,Theft,42
Hillingdon,Theft,32
Hillingdon,Theft,26
Hillingdon,Theft,25
Hillingdon,Theft,21
Hillingdon,Theft,36
Hillingdon,Theft,25
Hillingdon,Theft,27
Hillingdon,Theft,31
Hillingdon,Theft,62
Hillingdon,Theft,220
Hillingdon,Theft,168
Hillingdon,Theft,190
Hillingdon,Theft,222
Hillingdon,Theft,192
Hillingdon,Theft,204
Hillingdon,Theft,219
Hillingdon,Theft,213
Hillingdon,Theft,202
Hillingdon,Theft,244
Hillingdon,Theft,239
Hillingdon,Theft,227
Hillingdon,Theft,228
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,62
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,22
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,37
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,34
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,36
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,30
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,26
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,35
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,36
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,43
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,29
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,32
Hillingdon,Theft,0
Hillingdon,Theft,0
Hillingdon,Theft,50
Hillingdon,Theft,43
Hillingdon,Theft,47
Hillingdon,Theft,68
Hillingdon,Theft,50
Hillingdon,Theft,61
Hillingdon,Theft,81
Hillingdon,Theft,59
Hillingdon,Theft,53
Hillingdon,Theft,68
Hillingdon,Theft,60
Hillingdon,Theft,73
Hillingdon,Theft,70
Hillingdon,Theft,65
Hillingdon,Theft,21
Hillingdon,Theft,22
Hillingdon,Theft,13
Hillingdon,Theft,22
Hillingdon,Theft,18
Hillingdon,Theft,26
Hillingdon,Theft,21
Hillingdon,Theft,33
Hillingdon,Theft,26
Hillingdon,Theft,26
Hillingdon,Theft,43
Hillingdon,Theft,32
Hillingdon,Theft,25
Hillingdon,Theft,157
Hillingdon,Theft,141
Hillingdon,Theft,113
Hillingdon,Theft,136
Hillingdon,Theft,102
Hillingdon,Theft,136
Hillingdon,Theft,125
Hillingdon,Theft,134
Hillingdon,Theft,166
Hillingdon,Theft,153
Hillingdon,Theft,156
Hillingdon,Theft,178
Hillingdon,Theft,224
Hillingdon,Theft,151
Hillingdon,Theft,125
Hillingdon,Theft,140
Hillingdon,Theft,146
Hillingdon,Theft,136
Hillingdon,Theft,174
Hillingdon,Theft,169
Hillingdon,Theft,180
Hillingdon,Theft,131
Hillingdon,Theft,139
Hillingdon,Theft,148
Hillingdon,Theft,118
Hillingdon,Theft,144
Hillingdon,Violence,141
Hillingdon,Violence,140
Hillingdon,Violence,139
Hillingdon,Violence,136
Hillingdon,Violence,117
Hillingdon,Violence,170
Hillingdon,Violence,167
Hillingdon,Violence,171
Hillingdon,Violence,150
Hillingdon,Violence,153
Hillingdon,Violence,130
Hillingdon,Violence,117
Hillingdon,Violence,135
Hillingdon,Violence,182
Hillingdon,Violence,151
Hillingdon,Violence,165
Hillingdon,Violence,166
Hillingdon,Violence,184
Hillingdon,Violence,211
Hillingdon,Violence,162
Hillingdon,Violence,171
Hillingdon,Violence,168
Hillingdon,Violence,164
Hillingdon,Violence,158
Hillingdon,Violence,156
Hillingdon,Violence,177
Hillingdon,Violence,215
Hillingdon,Violence,207
Hillingdon,Violence,218
Hillingdon,Violence,205
Hillingdon,Violence,218
Hillingdon,Violence,229
Hillingdon,Violence,252
Hillingdon,Violence,297
Hillingdon,Violence,257
Hillingdon,Violence,225
Hillingdon,Violence,263
Hillingdon,Violence,195
Hillingdon,Violence,208
Hillingdon,Violence,0
Hillingdon,Violence,1
Hillingdon,Violence,0
Hillingdon,Violence,0
Hillingdon,Violence,0
Hillingdon,Violence,0
Hillingdon,Violence,0
Hillingdon,Violence,0
Hillingdon,Violence,1
Hillingdon,Violence,0
Hillingdon,Violence,1
Hillingdon,Violence,0
Hillingdon,Violence,2
Hillingdon,Violence,5
Hillingdon,Violence,5
Hillingdon,Violence,13
Hillingdon,Violence,5
Hillingdon,Violence,7
Hillingdon,Violence,8
Hillingdon,Violence,7
Hillingdon,Violence,17
Hillingdon,Violence,7
Hillingdon,Violence,6
Hillingdon,Violence,5
Hillingdon,Violence,12
Hillingdon,Violence,8
Hillingdon,Violence,25
Hillingdon,Violence,21
Hillingdon,Violence,36
Hillingdon,Violence,25
Hillingdon,Violence,21
Hillingdon,Violence,29
Hillingdon,Violence,27
Hillingdon,Violence,17
Hillingdon,Violence,41
Hillingdon,Violence,34
Hillingdon,Violence,44
Hillingdon,Violence,31
Hillingdon,Violence,31
Hillingdon,Violence,73
Hillingdon,Violence,50
Hillingdon,Violence,53
Hillingdon,Violence,55
Hillingdon,Violence,58
Hillingdon,Violence,61
Hillingdon,Violence,64
Hillingdon,Violence,74
Hillingdon,Violence,50
Hillingdon,Violence,62
Hillingdon,Violence,68
Hillingdon,Violence,56
Hillingdon,Violence,62
Hounslow,Burglary,51
Hounslow,Burglary,48
Hounslow,Burglary,47
Hounslow,Burglary,58
Hounslow,Burglary,63
Hounslow,Burglary,52
Hounslow,Burglary,42
Hounslow,Burglary,59
Hounslow,Burglary,57
Hounslow,Burglary,64
Hounslow,Burglary,53
Hounslow,Burglary,62
Hounslow,Burglary,48
Hounslow,Burglary,141
Hounslow,Burglary,94
Hounslow,Burglary,97
Hounslow,Burglary,87
Hounslow,Burglary,105
Hounslow,Burglary,79
Hounslow,Burglary,86
Hounslow,Burglary,87
Hounslow,Burglary,87
Hounslow,Burglary,86
Hounslow,Burglary,126
Hounslow,Burglary,109
Hounslow,Burglary,118
Hounslow,Criminal Damage,29
Hounslow,Criminal Damage,31
Hounslow,Criminal Damage,38
Hounslow,Criminal Damage,35
Hounslow,Criminal Damage,44
Hounslow,Criminal Damage,38
Hounslow,Criminal Damage,34
Hounslow,Criminal Damage,39
Hounslow,Criminal Damage,40
Hounslow,Criminal Damage,19
Hounslow,Criminal Damage,34
Hounslow,Criminal Damage,43
Hounslow,Criminal Damage,36
Hounslow,Criminal Damage,75
Hounslow,Criminal Damage,68
Hounslow,Criminal Damage,104
Hounslow,Criminal Damage,58
Hounslow,Criminal Damage,71
Hounslow,Criminal Damage,85
Hounslow,Criminal Damage,84
Hounslow,Criminal Damage,86
Hounslow,Criminal Damage,90
Hounslow,Criminal Damage,88
Hounslow,Criminal Damage,100
Hounslow,Criminal Damage,64
Hounslow,Criminal Damage,73
Hounslow,Criminal Damage,23
Hounslow,Criminal Damage,20
Hounslow,Criminal Damage,24
Hounslow,Criminal Damage,21
Hounslow,Criminal Damage,26
Hounslow,Criminal Damage,20
Hounslow,Criminal Damage,14
Hounslow,Criminal Damage,18
Hounslow,Criminal Damage,15
Hounslow,Criminal Damage,14
Hounslow,Criminal Damage,17
Hounslow,Criminal Damage,13
Hounslow,Criminal Damage,15
Hounslow,Criminal Damage,4
Hounslow,Criminal Damage,54
Hounslow,Criminal Damage,7
Hounslow,Criminal Damage,53
Hounslow,Criminal Damage,6
Hounslow,Criminal Damage,45
Hounslow,Criminal Damage,4
Hounslow,Criminal Damage,34
Hounslow,Criminal Damage,4
Hounslow,Criminal Damage,60
Hounslow,Criminal Damage,11
Hounslow,Criminal Damage,57
Hounslow,Criminal Damage,5
Hounslow,Criminal Damage,46
Hounslow,Criminal Damage,14
Hounslow,Criminal Damage,42
Hounslow,Criminal Damage,14
Hounslow,Criminal Damage,36
Hounslow,Criminal Damage,5
Hounslow,Criminal Damage,41
Hounslow,Criminal Damage,18
Hounslow,Criminal Damage,33
Hounslow,Criminal Damage,8
Hounslow,Criminal Damage,36
Hounslow,Criminal Damage,4
Hounslow,Criminal Damage,34
Hounslow,Drugs,5
Hounslow,Drugs,10
Hounslow,Drugs,8
Hounslow,Drugs,6
Hounslow,Drugs,7
Hounslow,Drugs,14
Hounslow,Drugs,7
Hounslow,Drugs,9
Hounslow,Drugs,12
Hounslow,Drugs,12
Hounslow,Drugs,16
Hounslow,Drugs,15
Hounslow,Drugs,8
Hounslow,Drugs,0
Hounslow,Drugs,0
Hounslow,Drugs,0
Hounslow,Drugs,0
Hounslow,Drugs,0
Hounslow,Drugs,2
Hounslow,Drugs,0
Hounslow,Drugs,3
Hounslow,Drugs,3
Hounslow,Drugs,1
Hounslow,Drugs,0
Hounslow,Drugs,0
Hounslow,Drugs,0
Hounslow,Drugs,62
Hounslow,Drugs,76
Hounslow,Drugs,75
Hounslow,Drugs,90
Hounslow,Drugs,67
Hounslow,Drugs,94
Hounslow,Drugs,73
Hounslow,Drugs,87
Hounslow,Drugs,80
Hounslow,Drugs,67
Hounslow,Drugs,115
Hounslow,Drugs,110
Hounslow,Drugs,83
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,3
Hounslow,Fraud and Forgery,2
Hounslow,Fraud and Forgery,7
Hounslow,Fraud and Forgery,2
Hounslow,Fraud and Forgery,0
Hounslow,Fraud and Forgery,5
Hounslow,Fraud and Forgery,2
Hounslow,Fraud and Forgery,1
Hounslow,Fraud and Forgery,4
Hounslow,Fraud and Forgery,4
Hounslow,Fraud and Forgery,2
Hounslow,Fraud and Forgery,4
Hounslow,Fraud and Forgery,0
Hounslow,Other Notifiable,1
Hounslow,Other Notifiable,1
Hounslow,Other Notifiable,1
Hounslow,Other Notifiable,1
Hounslow,Other Notifiable,1
Hounslow,Other Notifiable,0
Hounslow,Other Notifiable,1
Hounslow,Other Notifiable,1
Hounslow,Other Notifiable,3
Hounslow,Other Notifiable,1
Hounslow,Other Notifiable,2
Hounslow,Other Notifiable,1
Hounslow,Other Notifiable,3
Hounslow,Other Notifiable,18
Hounslow,Other Notifiable,40
Hounslow,Other Notifiable,42
Hounslow,Other Notifiable,37
Hounslow,Other Notifiable,46
Hounslow,Other Notifiable,59
Hounslow,Other Notifiable,52
Hounslow,Other Notifiable,60
Hounslow,Other Notifiable,36
Hounslow,Other Notifiable,43
Hounslow,Other Notifiable,48
Hounslow,Other Notifiable,34
Hounslow,Other Notifiable,40
Hounslow,Robbery,2
Hounslow,Robbery,1
Hounslow,Robbery,1
Hounslow,Robbery,3
Hounslow,Robbery,5
Hounslow,Robbery,5
Hounslow,Robbery,2
Hounslow,Robbery,0
Hounslow,Robbery,1
Hounslow,Robbery,3
Hounslow,Robbery,0
Hounslow,Robbery,1
Hounslow,Robbery,1
Hounslow,Robbery,22
Hounslow,Robbery,36
Hounslow,Robbery,20
Hounslow,Robbery,30
Hounslow,Robbery,32
Hounslow,Robbery,32
Hounslow,Robbery,33
Hounslow,Robbery,29
Hounslow,Robbery,36
Hounslow,Robbery,29
Hounslow,Robbery,47
Hounslow,Robbery,26
Hounslow,Robbery,35
Hounslow,Sexual Offences,32
Hounslow,Sexual Offences,21
Hounslow,Sexual Offences,30
Hounslow,Sexual Offences,17
Hounslow,Sexual Offences,20
Hounslow,Sexual Offences,33
Hounslow,Sexual Offences,31
Hounslow,Sexual Offences,40
Hounslow,Sexual Offences,16
Hounslow,Sexual Offences,35
Hounslow,Sexual Offences,33
Hounslow,Sexual Offences,34
Hounslow,Sexual Offences,24
Hounslow,Sexual Offences,13
Hounslow,Sexual Offences,15
Hounslow,Sexual Offences,14
Hounslow,Sexual Offences,24
Hounslow,Sexual Offences,9
Hounslow,Sexual Offences,26
Hounslow,Sexual Offences,17
Hounslow,Sexual Offences,12
Hounslow,Sexual Offences,14
Hounslow,Sexual Offences,15
Hounslow,Sexual Offences,34
Hounslow,Sexual Offences,19
Hounslow,Sexual Offences,19
Hounslow,Theft,4
Hounslow,Theft,4
Hounslow,Theft,4
Hounslow,Theft,3
Hounslow,Theft,2
Hounslow,Theft,1
Hounslow,Theft,4
Hounslow,Theft,4
Hounslow,Theft,2
Hounslow,Theft,3
Hounslow,Theft,3
Hounslow,Theft,2
Hounslow,Theft,4
Hounslow,Theft,30
Hounslow,Theft,22
Hounslow,Theft,28
Hounslow,Theft,46
Hounslow,Theft,24
Hounslow,Theft,23
Hounslow,Theft,47
Hounslow,Theft,33
Hounslow,Theft,32
Hounslow,Theft,40
Hounslow,Theft,51
Hounslow,Theft,37
Hounslow,Theft,47
Hounslow,Theft,256
Hounslow,Theft,206
Hounslow,Theft,205
Hounslow,Theft,195
Hounslow,Theft,187
Hounslow,Theft,222
Hounslow,Theft,219
Hounslow,Theft,245
Hounslow,Theft,219
Hounslow,Theft,226
Hounslow,Theft,253
Hounslow,Theft,238
Hounslow,Theft,220
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,53
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,34
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,27
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,30
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,27
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,47
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,33
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,25
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,43
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,43
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,32
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,27
Hounslow,Theft,0
Hounslow,Theft,0
Hounslow,Theft,42
Hounslow,Theft,52
Hounslow,Theft,52
Hounslow,Theft,57
Hounslow,Theft,57
Hounslow,Theft,63
Hounslow,Theft,100
Hounslow,Theft,81
Hounslow,Theft,79
Hounslow,Theft,66
Hounslow,Theft,61
Hounslow,Theft,75
Hounslow,Theft,66
Hounslow,Theft,59
Hounslow,Theft,36
Hounslow,Theft,25
Hounslow,Theft,30
Hounslow,Theft,40
Hounslow,Theft,35
Hounslow,Theft,65
Hounslow,Theft,53
Hounslow,Theft,70
Hounslow,Theft,75
Hounslow,Theft,65
Hounslow,Theft,52
Hounslow,Theft,36
Hounslow,Theft,42
Hounslow,Theft,133
Hounslow,Theft,136
Hounslow,Theft,132
Hounslow,Theft,140
Hounslow,Theft,152
Hounslow,Theft,152
Hounslow,Theft,161
Hounslow,Theft,142
Hounslow,Theft,188
Hounslow,Theft,225
Hounslow,Theft,223
Hounslow,Theft,201
Hounslow,Theft,181
Hounslow,Theft,134
Hounslow,Theft,151
Hounslow,Theft,180
Hounslow,Theft,133
Hounslow,Theft,146
Hounslow,Theft,155
Hounslow,Theft,129
Hounslow,Theft,140
Hounslow,Theft,143
Hounslow,Theft,134
Hounslow,Theft,137
Hounslow,Theft,146
Hounslow,Theft,134
Hounslow,Violence,126
Hounslow,Violence,158
Hounslow,Violence,98
Hounslow,Violence,121
Hounslow,Violence,144
Hounslow,Violence,145
Hounslow,Violence,166
Hounslow,Violence,146
Hounslow,Violence,154
Hounslow,Violence,129
Hounslow,Violence,151
Hounslow,Violence,119
Hounslow,Violence,131
Hounslow,Violence,182
Hounslow,Violence,162
Hounslow,Violence,177
Hounslow,Violence,172
Hounslow,Violence,144
Hounslow,Violence,181
Hounslow,Violence,177
Hounslow,Violence,155
Hounslow,Violence,170
Hounslow,Violence,154
Hounslow,Violence,215
Hounslow,Violence,189
Hounslow,Violence,160
Hounslow,Violence,227
Hounslow,Violence,207
Hounslow,Violence,201
Hounslow,Violence,243
Hounslow,Violence,212
Hounslow,Violence,228
Hounslow,Violence,242
Hounslow,Violence,241
Hounslow,Violence,212
Hounslow,Violence,234
Hounslow,Violence,218
Hounslow,Violence,224
Hounslow,Violence,178
Hounslow,Violence,0
Hounslow,Violence,0
Hounslow,Violence,0
Hounslow,Violence,0
Hounslow,Violence,1
Hounslow,Violence,0
Hounslow,Violence,0
Hounslow,Violence,0
Hounslow,Violence,0
Hounslow,Violence,0
Hounslow,Violence,0
Hounslow,Violence,0
Hounslow,Violence,0
Hounslow,Violence,5
Hounslow,Violence,8
Hounslow,Violence,6
Hounslow,Violence,9
Hounslow,Violence,4
Hounslow,Violence,7
Hounslow,Violence,11
Hounslow,Violence,11
Hounslow,Violence,5
Hounslow,Violence,16
Hounslow,Violence,15
Hounslow,Violence,13
Hounslow,Violence,4
Hounslow,Violence,35
Hounslow,Violence,29
Hounslow,Violence,22
Hounslow,Violence,34
Hounslow,Violence,27
Hounslow,Violence,27
Hounslow,Violence,20
Hounslow,Violence,36
Hounslow,Violence,24
Hounslow,Violence,15
Hounslow,Violence,38
Hounslow,Violence,26
Hounslow,Violence,35
Hounslow,Violence,69
Hounslow,Violence,61
Hounslow,Violence,56
Hounslow,Violence,47
Hounslow,Violence,56
Hounslow,Violence,47
Hounslow,Violence,50
Hounslow,Violence,60
Hounslow,Violence,54
Hounslow,Violence,60
Hounslow,Violence,62
Hounslow,Violence,68
Hounslow,Violence,80
Islington,Burglary,92
Islington,Burglary,118
Islington,Burglary,67
Islington,Burglary,85
Islington,Burglary,91
Islington,Burglary,63
Islington,Burglary,49
Islington,Burglary,74
Islington,Burglary,72
Islington,Burglary,59
Islington,Burglary,76
Islington,Burglary,71
Islington,Burglary,95
Islington,Burglary,113
Islington,Burglary,134
Islington,Burglary,114
Islington,Burglary,97
Islington,Burglary,89
Islington,Burglary,69
Islington,Burglary,89
Islington,Burglary,94
Islington,Burglary,92
Islington,Burglary,88
Islington,Burglary,96
Islington,Burglary,84
Islington,Burglary,83
Islington,Criminal Damage,52
Islington,Criminal Damage,51
Islington,Criminal Damage,34
Islington,Criminal Damage,33
Islington,Criminal Damage,45
Islington,Criminal Damage,43
Islington,Criminal Damage,34
Islington,Criminal Damage,54
Islington,Criminal Damage,49
Islington,Criminal Damage,34
Islington,Criminal Damage,31
Islington,Criminal Damage,44
Islington,Criminal Damage,28
Islington,Criminal Damage,58
Islington,Criminal Damage,54
Islington,Criminal Damage,47
Islington,Criminal Damage,70
Islington,Criminal Damage,41
Islington,Criminal Damage,66
Islington,Criminal Damage,48
Islington,Criminal Damage,53
Islington,Criminal Damage,50
Islington,Criminal Damage,54
Islington,Criminal Damage,54
Islington,Criminal Damage,54
Islington,Criminal Damage,37
Islington,Criminal Damage,21
Islington,Criminal Damage,17
Islington,Criminal Damage,19
Islington,Criminal Damage,21
Islington,Criminal Damage,22
Islington,Criminal Damage,23
Islington,Criminal Damage,20
Islington,Criminal Damage,26
Islington,Criminal Damage,18
Islington,Criminal Damage,24
Islington,Criminal Damage,19
Islington,Criminal Damage,19
Islington,Criminal Damage,20
Islington,Criminal Damage,4
Islington,Criminal Damage,33
Islington,Criminal Damage,4
Islington,Criminal Damage,35
Islington,Criminal Damage,3
Islington,Criminal Damage,35
Islington,Criminal Damage,5
Islington,Criminal Damage,50
Islington,Criminal Damage,5
Islington,Criminal Damage,40
Islington,Criminal Damage,8
Islington,Criminal Damage,56
Islington,Criminal Damage,2
Islington,Criminal Damage,34
Islington,Criminal Damage,8
Islington,Criminal Damage,49
Islington,Criminal Damage,10
Islington,Criminal Damage,44
Islington,Criminal Damage,3
Islington,Criminal Damage,33
Islington,Criminal Damage,4
Islington,Criminal Damage,35
Islington,Criminal Damage,7
Islington,Criminal Damage,38
Islington,Criminal Damage,4
Islington,Criminal Damage,36
Islington,Drugs,16
Islington,Drugs,7
Islington,Drugs,11
Islington,Drugs,10
Islington,Drugs,7
Islington,Drugs,5
Islington,Drugs,13
Islington,Drugs,15
Islington,Drugs,9
Islington,Drugs,11
Islington,Drugs,23
Islington,Drugs,10
Islington,Drugs,3
Islington,Drugs,0
Islington,Drugs,1
Islington,Drugs,0
Islington,Drugs,0
Islington,Drugs,3
Islington,Drugs,1
Islington,Drugs,0
Islington,Drugs,0
Islington,Drugs,2
Islington,Drugs,1
Islington,Drugs,1
Islington,Drugs,1
Islington,Drugs,1
Islington,Drugs,95
Islington,Drugs,142
Islington,Drugs,179
Islington,Drugs,129
Islington,Drugs,203
Islington,Drugs,165
Islington,Drugs,105
Islington,Drugs,136
Islington,Drugs,159
Islington,Drugs,152
Islington,Drugs,133
Islington,Drugs,107
Islington,Drugs,107
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,2
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,3
Islington,Fraud and Forgery,5
Islington,Fraud and Forgery,0
Islington,Fraud and Forgery,2
